u722,u316,KILLED
u1578,u316,KILLED
u1171,u316,KILLED
u857,u316,KILLED
u1573,u316,KILLED
l980,u316,KILLED
u556,u316,KILLED
u921,u316,KILLED
u1683,u316,KILLED
u1512,u316,KILLED
u1596,u316,KILLED
l2118,u316,KILLED
l2119,u316,KILLED
u1657,u316,KILLED
l2664,u316,KILLED
u343,u316,KILLED
u1583,u316,KILLED
u1519,u316,KILLED
u1640,u316,KILLED
u1491,u316,KILLED
l3978,u316,KILLED
u1571,u316,KILLED
u1572,u316,KILLED
u1666,u316,KILLED
u1585,u316,KILLED
l3485,u316,KILLED
l3961,u316,KILLED
u1610,u316,KILLED
u1652,u316,KILLED
l1453,u316,KILLED
u1586,u316,KILLED
l3008,u316,KILLED
u1109,u316,SURVIVED
l979,u316,SURVIVED
l3967,u316,SURVIVED
l3971,u316,SURVIVED
l568,u316,SURVIVED
l3487,u316,SURVIVED
l896,u316,SURVIVED
u739,u316,SURVIVED
u1750,u316,SURVIVED
l3958,u316,SURVIVED
u641,u316,SURVIVED
u1081,u316,SURVIVED
l3943,u316,SURVIVED
l909,u316,SURVIVED
l2116,u316,SURVIVED
l2666,u316,SURVIVED
l1512,u316,SURVIVED
l3306,u316,SURVIVED
u693,u316,SURVIVED
l886,u316,SURVIVED
l462,u316,SURVIVED
l559,u316,SURVIVED
l1974,u316,SURVIVED
l2236,u316,SURVIVED
u1276,u316,SURVIVED
