ID,User_ID,Game_ID,Points,Role,Active
6029,5,1233,0,ATTACKER,1
6030,6,1233,1,DEFENDER,1
6031,3,1234,0,ATTACKER,1
6032,4,1234,0,DEFENDER,1
6033,100,1234,0,OBSERVER,1
6034,5,1234,0,ATTACKER,1
6035,3,1235,0,ATTACKER,1
6036,4,1235,0,DEFENDER,1
6037,100,1235,0,OBSERVER,1
6038,6,1234,0,DEFENDER,1
6039,5,1235,0,ATTACKER,1
6040,6,1235,0,DEFENDER,1
6041,3,1236,0,ATTACKER,1
6042,4,1236,0,DEFENDER,1
6043,100,1236,0,OBSERVER,1
6044,5,1236,0,ATTACKER,1
6045,6,1236,1,DEFENDER,1
6046,3,1237,0,ATTACKER,1
6047,4,1237,0,DEFENDER,1
6048,100,1237,0,OBSERVER,1
6049,5,1237,0,ATTACKER,1
6050,6,1237,0,DEFENDER,1
6051,3,1238,0,ATTACKER,1
6052,4,1238,0,DEFENDER,1
6053,100,1238,0,OBSERVER,1
6054,3,1239,0,ATTACKER,1
6055,4,1239,0,DEFENDER,1
6056,100,1239,0,OBSERVER,1
6057,5,1239,0,ATTACKER,1
6058,5,1238,0,ATTACKER,1
6059,6,1239,1,DEFENDER,1
6060,6,1238,0,DEFENDER,1
6061,3,1240,0,ATTACKER,1
6062,4,1240,0,DEFENDER,1
6063,100,1240,0,OBSERVER,1
6064,5,1240,0,ATTACKER,1
6065,6,1240,0,DEFENDER,1
6066,3,1241,0,ATTACKER,1
6067,4,1241,0,DEFENDER,1
6068,100,1241,0,OBSERVER,1
6069,5,1241,0,ATTACKER,1
6070,6,1241,0,DEFENDER,1
6071,3,1242,0,ATTACKER,1
6072,4,1242,0,DEFENDER,1
6073,100,1242,0,OBSERVER,1
6074,5,1242,0,ATTACKER,1
6075,6,1242,0,DEFENDER,1
6076,3,1243,0,ATTACKER,1
6077,4,1243,0,DEFENDER,1
6078,100,1243,0,OBSERVER,1
6079,5,1243,0,ATTACKER,1
6080,6,1243,1,DEFENDER,1
6081,3,1244,0,ATTACKER,1
6082,4,1244,0,DEFENDER,1
6083,100,1244,0,OBSERVER,1
6084,5,1244,0,ATTACKER,1
6085,6,1244,1,DEFENDER,1
6086,3,1245,0,ATTACKER,1
6087,4,1245,0,DEFENDER,1
6088,100,1245,0,OBSERVER,1
6089,5,1245,0,ATTACKER,1
6090,6,1245,1,DEFENDER,1
6091,3,1246,0,ATTACKER,1
6092,4,1246,0,DEFENDER,1
6093,100,1246,0,OBSERVER,1
6094,5,1246,0,ATTACKER,1
6095,6,1246,2,DEFENDER,1
6096,3,1247,0,ATTACKER,1
6097,4,1247,0,DEFENDER,1
6098,100,1247,0,OBSERVER,1
6099,5,1247,0,ATTACKER,1
6100,6,1247,0,DEFENDER,1
6101,3,1248,0,ATTACKER,1
6102,4,1248,0,DEFENDER,1
6103,100,1248,0,OBSERVER,1
6104,5,1248,0,ATTACKER,1
6105,3,1249,0,ATTACKER,1
6106,4,1249,0,DEFENDER,1
6107,100,1249,0,OBSERVER,1
6108,6,1248,0,DEFENDER,1
6109,5,1249,0,ATTACKER,1
6110,6,1249,0,DEFENDER,1
6111,3,1250,0,ATTACKER,1
6112,4,1250,0,DEFENDER,1
6113,100,1250,0,OBSERVER,1
6114,5,1250,0,ATTACKER,1
6115,6,1250,0,DEFENDER,1
6116,3,1251,0,ATTACKER,1
6117,4,1251,0,DEFENDER,1
6118,100,1251,0,OBSERVER,1
6119,5,1251,0,ATTACKER,1
6120,6,1251,0,DEFENDER,1
6121,3,1252,0,ATTACKER,1
6122,4,1252,0,DEFENDER,1
6123,100,1252,0,OBSERVER,1
