ID,User_ID,Game_ID,Points,Role,Active
165,101,117,0,OBSERVER,1
166,104,117,0,DEFENDER,1
167,3,118,0,ATTACKER,1
168,4,118,0,DEFENDER,1
169,101,118,0,OBSERVER,1
170,105,118,0,DEFENDER,1
171,3,119,0,ATTACKER,1
172,4,119,0,DEFENDER,1
173,101,119,0,OBSERVER,1
174,106,119,0,DEFENDER,1
175,3,120,0,ATTACKER,1
176,4,120,0,DEFENDER,1
177,101,120,0,OBSERVER,1
178,102,120,0,ATTACKER,1
179,3,121,0,ATTACKER,1
180,4,121,0,DEFENDER,1
181,101,121,0,OBSERVER,1
182,103,121,0,ATTACKER,1
183,3,122,0,ATTACKER,1
184,4,122,0,DEFENDER,1
185,101,122,0,OBSERVER,1
186,104,122,0,ATTACKER,1
187,3,123,0,ATTACKER,1
188,4,123,0,DEFENDER,1
189,101,123,0,OBSERVER,1
190,105,123,0,ATTACKER,1
191,3,124,0,ATTACKER,1
192,4,124,0,DEFENDER,1
193,101,124,0,OBSERVER,1
194,106,124,0,ATTACKER,1
195,3,125,0,ATTACKER,1
196,4,125,0,DEFENDER,1
197,101,125,0,OBSERVER,1
198,102,125,0,DEFENDER,1
199,3,126,0,ATTACKER,1
200,4,126,0,DEFENDER,1
201,101,126,0,OBSERVER,1
202,103,126,0,DEFENDER,1
203,3,127,0,ATTACKER,1
204,4,127,0,DEFENDER,1
205,101,127,0,OBSERVER,1
206,104,127,0,DEFENDER,1
207,3,128,0,ATTACKER,1
208,4,128,0,DEFENDER,1
209,101,128,0,OBSERVER,1
210,105,128,0,DEFENDER,1
211,3,129,0,ATTACKER,1
212,4,129,0,DEFENDER,1
213,101,129,0,OBSERVER,1
214,106,129,0,DEFENDER,1
215,3,130,0,ATTACKER,1
216,4,130,0,DEFENDER,1
217,101,130,0,OBSERVER,1
218,102,130,0,ATTACKER,1
219,6,130,0,DEFENDER,1
220,3,131,0,ATTACKER,1
221,4,131,0,DEFENDER,1
222,101,131,0,OBSERVER,1
223,103,131,0,ATTACKER,1
224,6,131,0,DEFENDER,1
225,3,132,0,ATTACKER,1
226,4,132,0,DEFENDER,1
227,101,132,0,OBSERVER,1
228,104,132,0,ATTACKER,1
229,6,132,0,DEFENDER,1
230,3,133,0,ATTACKER,1
231,4,133,0,DEFENDER,1
232,101,133,0,OBSERVER,1
233,105,133,0,ATTACKER,1
234,6,133,0,DEFENDER,1
235,3,134,0,ATTACKER,1
236,4,134,0,DEFENDER,1
237,101,134,0,OBSERVER,1
238,106,134,0,ATTACKER,1
239,6,134,0,DEFENDER,1
240,3,135,0,ATTACKER,1
241,4,135,0,DEFENDER,1
242,101,135,0,OBSERVER,1
243,102,135,0,DEFENDER,1
244,5,135,0,ATTACKER,1
245,3,136,0,ATTACKER,1
246,4,136,0,DEFENDER,1
247,101,136,0,OBSERVER,1
248,103,136,0,DEFENDER,1
249,5,136,0,ATTACKER,1
250,3,137,0,ATTACKER,1
251,4,137,0,DEFENDER,1
252,101,137,0,OBSERVER,1
253,104,137,0,DEFENDER,1
254,5,137,0,ATTACKER,1
255,3,138,0,ATTACKER,1
256,4,138,0,DEFENDER,1
257,101,138,0,OBSERVER,1
258,105,138,0,DEFENDER,1
259,5,138,0,ATTACKER,1
260,3,139,0,ATTACKER,1
261,4,139,0,DEFENDER,1
262,101,139,0,OBSERVER,1
263,106,139,0,DEFENDER,1
264,5,139,0,ATTACKER,1
265,3,140,0,ATTACKER,1
266,4,140,0,DEFENDER,1
267,101,140,0,OBSERVER,1
268,6,140,0,DEFENDER,1
269,5,140,0,ATTACKER,1
270,3,141,0,ATTACKER,1
271,4,141,0,DEFENDER,1
272,101,141,0,OBSERVER,1
273,5,141,0,ATTACKER,1
274,6,141,0,DEFENDER,1
275,3,142,0,ATTACKER,1
276,4,142,0,DEFENDER,1
277,101,142,0,OBSERVER,1
278,6,142,0,DEFENDER,1
279,3,143,0,ATTACKER,1
280,4,143,0,DEFENDER,1
281,101,143,0,OBSERVER,1
282,3,144,0,ATTACKER,1
283,4,144,0,DEFENDER,1
284,101,144,0,OBSERVER,1
285,3,145,0,ATTACKER,1
286,4,145,0,DEFENDER,1
287,101,145,0,OBSERVER,1
288,3,146,0,ATTACKER,1
289,4,146,0,DEFENDER,1
290,101,146,0,OBSERVER,1
291,3,147,0,ATTACKER,1
292,4,147,0,DEFENDER,1
293,101,147,0,OBSERVER,1
294,3,148,0,ATTACKER,1
295,4,148,0,DEFENDER,1
296,101,148,0,OBSERVER,1
297,102,148,0,DEFENDER,1
298,103,148,0,ATTACKER,1
299,3,149,0,ATTACKER,1
300,4,149,0,DEFENDER,1
301,101,149,0,OBSERVER,1
302,104,149,0,DEFENDER,1
303,105,149,0,ATTACKER,1
304,3,150,0,ATTACKER,1
305,4,150,0,DEFENDER,1
306,101,150,0,OBSERVER,1
307,106,150,0,DEFENDER,1
308,107,150,0,ATTACKER,1
309,3,151,0,ATTACKER,1
310,4,151,0,DEFENDER,1
311,101,151,0,OBSERVER,1
312,108,151,0,DEFENDER,1
